# STN;YYYYMMDD;RH
331;20230727;     
331;20230728;     
331;20230729;     
331;20230730;     
331;20230731;     
331;20230801;     
331;20230802;     
331;20230803;     
331;20230804;     
331;20230805;     
331;20230806;     
331;20230807;     
331;20230808;     
331;20230809;     
331;20230810;     
331;20230811;     
331;20230812;     
331;20230813;     
331;20230814;     
331;20230815;     
331;20230816;     
331;20230817;     
331;20230818;     
331;20230819;     
331;20230820;     
331;20230821;     
331;20230822;     
331;20230823;     
331;20230824;     
331;20230825;     
331;20230826;     
331;20230827;     
331;20230828;     
331;20230829;     
331;20230830;     
331;20230831;     
331;20230901;     
331;20230902;     
331;20230903;     
331;20230904;     
331;20230905;     
331;20230906;     
331;20230907;     
331;20230908;     
331;20230909;     
331;20230910;     
331;20230911;     
331;20230912;     
331;20230913;     
331;20230914;     
331;20230915;     
331;20230916;     
331;20230917;     
331;20230918;     
331;20230919;     
331;20230920;     
331;20230921;     
331;20230922;     
331;20230923;     
331;20230924;     
331;20230925;     
331;20230926;     
331;20230927;     
331;20230928;     
331;20230929;     
331;20230930;     
331;20231001;     
331;20231002;     
331;20231003;     
331;20231004;     
331;20231005;     
331;20231006;     
331;20231007;     
331;20231008;     
331;20231009;     
331;20231010;     
331;20231011;     
331;20231012;     
331;20231013;     
331;20231014;     
331;20231015;     
331;20231016;     
331;20231017;     
331;20231018;     
331;20231019;     
331;20231020;     
331;20231021;     
331;20231022;     
331;20231023;     
331;20231024;     
331;20231025;     
331;20231026;     
331;20231027;     
331;20231028;     
331;20231029;     
331;20231030;     
331;20231031;     
331;20231101;     
340;20201101;23
340;20201102;28
340;20201103;38
340;20201104;0
340;20201105;0
340;20201106;0
340;20201107;0
340;20201108;0
340;20201109;0
340;20201110;20
340;20201111;0
340;20201112;43
340;20201113;6
340;20201114;15
340;20201115;76
340;20201116;8
340;20201117;4
340;20201118;1
340;20201119;19
340;20201120;-1
340;20201121;3
340;20201122;27
340;20201123;0
340;20201124;0
340;20201125;0
340;20201126;2
340;20201127;5
340;20201128;0
340;20201129;0
340;20201130;57
340;20201201;24
340;20201202;-1
340;20201203;36
340;20201204;9
340;20201205;0
340;20201206;0
340;20201207;14
340;20201208;0
340;20201209;-1
340;20201210;0
340;20201211;39
340;20201212;2
340;20201213;5
340;20201214;25
340;20201215;-1
340;20201216;-1
340;20201217;19
340;20201218;0
340;20201219;1
340;20201220;-1
340;20201221;116
340;20201222;35
340;20201223;86
340;20201224;52
340;20201225;-1
340;20201226;4
340;20201227;64
340;20201228;-1
340;20201229;18
340;20201230;20
340;20201231;-1
340;20210101;12
340;20210102;-1
340;20210103;-1
340;20210104;7
340;20210105;3
340;20210106;-1
340;20210107;53
340;20210108;44
340;20210109;0
340;20210110;-1
340;20210111;51
340;20210112;109
340;20210113;0
340;20210114;28
340;20210115;0
340;20210116;26
340;20210117;8
340;20210118;-1
340;20210119;101
340;20210120;-1
340;20210121;134
340;20210122;1
340;20210123;52
340;20210124;43
340;20210125;-1
340;20210126;-1
340;20210127;11
340;20210128;165
340;20210129;126
340;20210130;5
340;20210131;10
340;20210201;1
340;20210202;69
340;20210203;111
340;20210204;9
340;20210205;-1
340;20210206;28
340;20210207;28
340;20210208;5
340;20210209;0
340;20210210;-1
340;20210211;-1
340;20210212;0
340;20210213;0
340;20210214;0
340;20210215;56
340;20210216;37
340;20210217;0
340;20210218;48
340;20210219;0
340;20210220;0
340;20210221;0
340;20210222;-1
340;20210223;0
340;20210224;0
340;20210225;2
340;20210226;-1
340;20210227;0
340;20210228;0
340;20210301;0
340;20210302;0
340;20210303;0
340;20210304;1
340;20210305;-1
340;20210306;0
340;20210307;0
340;20210308;1
340;20210309;11
340;20210310;13
340;20210311;4
340;20210312;27
340;20210313;41
340;20210314;36
340;20210315;30
340;20210316;51
340;20210317;1
340;20210318;3
340;20210319;0
340;20210320;-1
340;20210321;-1
340;20210322;0
340;20210323;0
340;20210324;0
340;20210325;2
340;20210326;26
340;20210327;3
340;20210328;-1
340;20210329;0
340;20210330;0
340;20210331;0
340;20210401;0
340;20210402;0
340;20210403;0
340;20210404;0
340;20210405;17
340;20210406;54
340;20210407;15
340;20210408;0
340;20210409;0
340;20210410;70
340;20210411;8
340;20210412;17
340;20210413;0
340;20210414;0
340;20210415;0
340;20210416;0
340;20210417;0
340;20210418;0
340;20210419;-1
340;20210420;0
340;20210421;0
340;20210422;0
340;20210423;0
340;20210424;0
340;20210425;0
340;20210426;0
340;20210427;0
340;20210428;4
340;20210429;49
340;20210430;1
340;20210501;0
340;20210502;0
340;20210503;-1
340;20210504;24
340;20210505;47
340;20210506;2
340;20210507;-1
340;20210508;14
340;20210509;64
340;20210510;40
340;20210511;1
340;20210512;1
340;20210513;21
340;20210514;98
340;20210515;120
340;20210516;34
340;20210517;31
340;20210518;-1
340;20210519;-1
340;20210520;-1
340;20210521;6
340;20210522;130
340;20210523;2
340;20210524;36
340;20210525;25
340;20210526;6
340;20210527;-1
340;20210528;0
340;20210529;0
340;20210530;0
340;20210531;0
340;20210601;0
340;20210602;0
340;20210603;0
340;20210604;6
340;20210605;0
340;20210606;0
340;20210607;0
340;20210608;0
340;20210609;0
340;20210610;0
340;20210611;0
340;20210612;0
340;20210613;0
340;20210614;0
340;20210615;0
340;20210616;0
340;20210617;7
340;20210618;171
340;20210619;165
340;20210620;-1
340;20210621;67
340;20210622;2
340;20210623;-1
340;20210624;0
340;20210625;15
340;20210626;3
340;20210627;4
340;20210628;-1
340;20210629;28
340;20210630;33
340;20210701;-1
340;20210702;0
340;20210703;3
340;20210704;149
340;20210705;44
340;20210706;3
340;20210707;-1
340;20210708;0
340;20210709;-1
340;20210710;50
340;20210711;0
340;20210712;-1
340;20210713;-1
340;20210714;-1
340;20210715;6
340;20210716;-1
340;20210717;0
340;20210718;0
340;20210719;0
340;20210720;0
340;20210721;0
340;20210722;0
340;20210723;0
340;20210724;17
340;20210725;194
340;20210726;185
340;20210727;59
340;20210728;-1
340;20210729;16
340;20210730;5
340;20210731;29
340;20210801;12
340;20210802;1
340;20210803;0
340;20210804;10
340;20210805;-1
340;20210806;23
340;20210807;65
340;20210808;22
340;20210809;7
340;20210810;18
340;20210811;0
340;20210812;-1
340;20210813;0
340;20210814;0
340;20210815;0
340;20210816;38
340;20210817;112
340;20210818;8
340;20210819;0
340;20210820;-1
340;20210821;124
340;20210822;14
340;20210823;-1
340;20210824;0
340;20210825;-1
340;20210826;-1
340;20210827;-1
340;20210828;6
340;20210829;2
340;20210830;0
340;20210831;0
340;20210901;0
340;20210902;0
340;20210903;0
340;20210904;0
340;20210905;0
340;20210906;0
340;20210907;0
340;20210908;0
340;20210909;-1
340;20210910;15
340;20210911;8
340;20210912;0
340;20210913;0
340;20210914;27
340;20210915;-1
340;20210916;-1
340;20210917;0
340;20210918;0
340;20210919;0
340;20210920;0
340;20210921;0
340;20210922;0
340;20210923;0
340;20210924;0
340;20210925;0
340;20210926;-1
340;20210927;37
340;20210928;0
340;20210929;54
340;20210930;-1
340;20211001;21
340;20211002;43
340;20211003;284
340;20211004;11
340;20211005;65
340;20211006;98
340;20211007;0
340;20211008;0
340;20211009;0
340;20211010;6
340;20211011;0
340;20211012;37
340;20211013;-1
340;20211014;0
340;20211015;11
340;20211016;0
340;20211017;-1
340;20211018;-1
340;20211019;3
340;20211020;66
340;20211021;109
340;20211022;20
340;20211023;-1
340;20211024;0
340;20211025;-1
340;20211026;0
340;20211027;0
340;20211028;0
340;20211029;4
340;20211030;117
340;20211031;121
340;20211101;27
340;20211102;8
340;20211103;32
340;20211104;32
340;20211105;7
340;20211106;2
340;20211107;2
340;20211108;-1
340;20211109;0
340;20211110;0
340;20211111;0
340;20211112;2
340;20211113;56
340;20211114;-1
340;20211115;-1
340;20211116;-1
340;20211117;1
340;20211118;0
340;20211119;0
340;20211120;7
340;20211121;36
340;20211122;0
340;20211123;1
340;20211124;0
340;20211125;13
340;20211126;207
340;20211127;17
340;20211128;12
340;20211129;12
340;20211130;61
340;20211201;92
340;20211202;46
340;20211203;16
340;20211204;42
340;20211205;21
340;20211206;65
340;20211207;20
340;20211208;0
340;20211209;-1
340;20211210;76
340;20211211;4
340;20211212;21
340;20211213;0
340;20211214;-1
340;20211215;0
340;20211216;0
340;20211217;1
340;20211218;-1
340;20211219;3
340;20211220;0
340;20211221;0
340;20211222;0
340;20211223;9
340;20211224;1
340;20211225;90
340;20211226;10
340;20211227;25
340;20211228;73
340;20211229;19
340;20211230;2
340;20211231;-1
340;20220101;3
340;20220102;78
340;20220103;-1
340;20220104;13
340;20220105;47
340;20220106;-1
340;20220107;24
340;20220108;126
340;20220109;5
340;20220110;0
340;20220111;-1
340;20220112;17
340;20220113;0
340;20220114;0
340;20220115;0
340;20220116;6
340;20220117;0
340;20220118;-1
340;20220119;31
340;20220120;29
340;20220121;1
340;20220122;0
340;20220123;0
340;20220124;0
340;20220125;0
340;20220126;0
340;20220127;16
340;20220128;0
340;20220129;1
340;20220130;0
340;20220131;26
340;20220201;9
340;20220202;7
340;20220203;3
340;20220204;23
340;20220205;3
340;20220206;246
340;20220207;-1
340;20220208;0
340;20220209;1
340;20220210;24
340;20220211;3
340;20220212;0
340;20220213;0
340;20220214;19
340;20220215;37
340;20220216;33
340;20220217;-1
340;20220218;32
340;20220219;61
340;20220220;200
340;20220221;22
340;20220222;12
340;20220223;0
340;20220224;34
340;20220225;1
340;20220226;0
340;20220227;0
340;20220228;0
340;20220301;5
340;20220302;0
340;20220303;0
340;20220304;0
340;20220305;0
340;20220306;0
340;20220307;0
340;20220308;0
340;20220309;0
340;20220310;0
340;20220311;4
340;20220312;-1
340;20220313;-1
340;20220314;-1
340;20220315;-1
340;20220316;-1
340;20220317;-1
340;20220318;0
340;20220319;0
340;20220320;-1
340;20220321;0
340;20220322;0
340;20220323;0
340;20220324;0
340;20220325;0
340;20220326;0
340;20220327;0
340;20220328;0
340;20220329;0
340;20220330;-1
340;20220331;17
340;20220401;19
340;20220402;0
340;20220403;-1
340;20220404;55
340;20220405;8
340;20220406;45
340;20220407;93
340;20220408;0
340;20220409;9
340;20220410;0
340;20220411;0
340;20220412;0
340;20220413;-1
340;20220414;0
340;20220415;0
340;20220416;0
340;20220417;0
340;20220418;0
340;20220419;0
340;20220420;0
340;20220421;0
340;20220422;0
340;20220423;0
340;20220424;0
340;20220425;-1
340;20220426;-1
340;20220427;0
340;20220428;0
340;20220429;0
340;20220430;-1
340;20220501;0
340;20220502;0
340;20220503;0
340;20220504;-1
340;20220505;0
340;20220506;0
340;20220507;0
340;20220508;0
340;20220509;0
340;20220510;-1
340;20220511;1
340;20220512;0
340;20220513;0
340;20220514;0
340;20220515;0
340;20220516;31
340;20220517;1
340;20220518;-1
340;20220519;322
340;20220520;58
340;20220521;0
340;20220522;-1
340;20220523;75
340;20220524;2
340;20220525;-1
340;20220526;0
340;20220527;14
340;20220528;-1
340;20220529;7
340;20220530;0
340;20220531;17
340;20220601;7
340;20220602;0
340;20220603;0
340;20220604;10
340;20220605;124
340;20220606;32
340;20220607;28
340;20220608;105
340;20220609;-1
340;20220610;-1
340;20220611;0
340;20220612;0
340;20220613;0
340;20220614;0
340;20220615;0
340;20220616;0
340;20220617;0
340;20220618;0
340;20220619;38
340;20220620;0
340;20220621;0
340;20220622;0
340;20220623;12
340;20220624;188
340;20220625;34
340;20220626;0
340;20220627;71
340;20220628;0
340;20220629;0
340;20220630;118
340;20220701;1
340;20220702;0
340;20220703;0
340;20220704;0
340;20220705;0
340;20220706;0
340;20220707;10
340;20220708;0
340;20220709;0
340;20220710;0
340;20220711;0
340;20220712;-1
340;20220713;1
340;20220714;0
340;20220715;0
340;20220716;0
340;20220717;0
340;20220718;0
340;20220719;0
340;20220720;8
340;20220721;149
340;20220722;1
340;20220723;0
340;20220724;0
340;20220725;-1
340;20220726;9
340;20220727;0
340;20220728;0
340;20220729;0
340;20220730;-1
340;20220731;15
340;20220801;0
340;20220802;0
340;20220803;0
340;20220804;0
340;20220805;0
340;20220806;0
340;20220807;0
340;20220808;0
340;20220809;0
340;20220810;0
340;20220811;0
340;20220812;0
340;20220813;0
340;20220814;0
340;20220815;277
340;20220816;0
340;20220817;78
340;20220818;0
340;20220819;164
340;20220820;0
340;20220821;0
340;20220822;-1
340;20220823;0
340;20220824;0
340;20220825;0
340;20220826;0
340;20220827;0
340;20220828;0
340;20220829;0
340;20220830;0
340;20220831;0
340;20220901;0
340;20220902;0
340;20220903;30
340;20220904;0
340;20220905;106
340;20220906;84
340;20220907;10
340;20220908;89
340;20220909;16
340;20220910;194
340;20220911;0
340;20220912;-1
340;20220913;15
340;20220914;181
340;20220915;-1
340;20220916;148
340;20220917;118
340;20220918;174
340;20220919;4
340;20220920;3
340;20220921;0
340;20220922;0
340;20220923;15
340;20220924;42
340;20220925;0
340;20220926;147
340;20220927;275
340;20220928;36
340;20220929;0
340;20220930;36
340;20221001;42
340;20221002;34
340;20221003;0
340;20221004;0
340;20221005;11
340;20221006;0
340;20221007;13
340;20221008;30
340;20221009;0
340;20221010;-1
340;20221011;0
340;20221012;-1
340;20221013;5
340;20221014;16
340;20221015;36
340;20221016;-1
340;20221017;72
340;20221018;0
340;20221019;0
340;20221020;11
340;20221021;7
340;20221022;0
340;20221023;-1
340;20221024;21
340;20221025;0
340;20221026;0
340;20221027;1
340;20221028;0
340;20221029;0
340;20221030;-1
340;20221031;2
340;20221101;34
340;20221102;-1
340;20221103;109
340;20221104;5
340;20221105;-1
340;20221106;58
340;20221107;10
340;20221108;0
340;20221109;3
340;20221110;0
340;20221111;0
340;20221112;0
340;20221113;0
340;20221114;0
340;20221115;36
340;20221116;112
340;20221117;67
340;20221118;48
340;20221119;14
340;20221120;35
340;20221121;53
340;20221122;-1
340;20221123;33
340;20221124;51
340;20221125;30
340;20221126;0
340;20221127;118
340;20221128;9
340;20221129;0
340;20221130;-1
340;20221201;0
340;20221202;-1
340;20221203;0
340;20221204;0
340;20221205;5
340;20221206;10
340;20221207;43
340;20221208;90
340;20221209;0
340;20221210;0
340;20221211;0
340;20221212;0
340;20221213;0
340;20221214;0
340;20221215;-1
340;20221216;0
340;20221217;0
340;20221218;49
340;20221219;44
340;20221220;159
340;20221221;27
340;20221222;55
340;20221223;141
340;20221224;-1
340;20221225;84
340;20221226;2
340;20221227;1
340;20221228;28
340;20221229;38
340;20221230;64
340;20221231;235
340;20230101;39
340;20230102;12
340;20230103;28
340;20230104;20
340;20230105;2
340;20230106;7
340;20230107;18
340;20230108;33
340;20230109;128
340;20230110;27
340;20230111;35
340;20230112;377
340;20230113;7
340;20230114;106
340;20230115;8
340;20230116;137
340;20230117;25
340;20230118;1
340;20230119;35
340;20230120;182
340;20230121;0
340;20230122;0
